0,2013,11,27
0,59,0
0,27,11,0,59
1,134,109
2,136,103
3,135,102
4,133,103
5,132,107
6,132,108
7,132,111
8,129,111
9,127,115
10,130,116
11,135,115
12,131,119
13,136,126
14,141,119
15,133,111
16,133,108
17,136,105
18,137,105
19,133,104
20,128,102
21,132,102
22,135,100
23,132,99
24,143,99
25,151,101
26,138,101
27,138,105
28,143,107
29,140,105
30,139,103
31,136,106
32,133,107
33,125,109
34,121,117
35,124,125
36,118,114
37,112,119
38,120,119
39,132,121
40,133,126
41,143,134
42,146,122
43,153,112
44,150,106
45,148,101
46,140,98
47,134,101
48,133,113
49,135,126
50,135,123
51,135,120
52,134,122
53,128,123
54,119,129
55,119,143
56,126,147
57,135,132
58,140,120
59,148,115
60,155,110
61,157,106
62,159,102
63,158,96
64,157,98
65,150,104
66,146,108
67,147,114
68,145,118
69,143,124
70,141,126
71,143,124
72,146,117
73,140,119
74,136,119
75,135,124
76,130,127
77,128,126
78,126,126
79,124,119
80,121,116
81,122,117
82,120,122
83,131,138
84,140,135
85,140,121
86,144,115
87,147,113
88,147,113
89,145,107
90,143,105
91,142,104
92,139,109
93,133,104
94,129,103
95,130,98
96,135,103
97,144,111
98,140,107
99,135,111
100,133,116
101,131,110
102,125,109
103,124,109
104,119,106
105,118,104
106,116,106
107,122,107
108,121,111
109,126,116
110,116,122
111,109,133
112,110,127
113,110,114
114,110,120
1,27,11,1,1
115,114,121
116,115,124
117,118,125
118,125,123
119,131,117
120,130,116
121,127,112
122,134,109
123,133,111
124,130,110
125,138,110
126,134,109
127,125,111
128,126,110
129,123,110
130,121,109
131,119,109
132,123,110
133,124,110
134,130,109
135,131,114
136,131,114
137,129,116
138,131,118
139,140,119
140,134,117
141,128,106
142,120,105
143,122,104
144,125,108
145,129,109
146,129,107
147,130,102
148,128,102
149,134,101
150,138,105
151,133,114
152,136,118
153,130,114
154,122,111
155,119,108
156,114,106
157,117,103
158,116,99
159,116,99
160,120,102
161,126,103
162,129,106
163,138,107
164,138,112
165,142,118
166,143,121
167,136,114
168,128,113
169,131,107
170,136,105
171,138,105
172,144,107
173,143,107
174,140,112
175,134,109
176,134,106
177,133,106
178,138,107
179,139,110
180,147,117
181,151,111
182,151,112
183,150,105
184,151,103
185,146,103
186,134,107
187,129,105
188,125,104
189,120,104
190,121,110
191,116,106
192,124,108
193,123,114
194,127,124
195,136,113
196,137,103
197,145,98
198,146,95
199,140,97
200,132,100
201,131,102
202,131,106
203,131,105
204,130,106
205,132,107
206,136,105
207,140,100
208,145,109
209,135,102
210,125,103
211,130,103
212,134,110
213,138,111
214,139,117
215,143,118
216,142,117
217,145,114
218,146,115
219,150,118
220,147,118
221,149,118
222,144,115
223,146,118
224,138,114
225,130,117
226,123,115
227,124,115
228,120,115
229,129,115
2,27,11,1,2
230,148,115
231,161,115
232,152,116
233,142,114
234,125,114
235,124,114
236,124,117
237,122,116
238,127,118
239,124,120
240,125,117
241,127,116
242,129,115
243,127,117
244,126,119
245,131,119
246,138,118
247,139,118
248,141,116
249,142,114
250,138,115
251,135,115
252,125,115
253,120,115
254,122,111
255,128,112
256,132,112
257,138,116
258,137,116
259,138,117
260,139,115
261,139,116
262,140,116
263,141,122
264,142,117
265,134,111
266,137,105
267,136,102
268,136,103
269,135,110
270,138,126
271,136,119
272,134,117
273,138,111
274,135,109
275,131,106
276,134,117
277,136,120
278,134,125
279,131,123
280,126,122
281,125,119
282,126,117
283,132,107
284,131,106
285,130,103
286,129,104
287,123,106
288,125,103
289,124,104
290,127,103
291,122,107
292,125,107
293,122,105
294,128,103
295,129,104
296,126,109
297,138,106
298,125,107
299,126,105
300,132,104
301,140,103
302,143,111
303,144,120
304,144,114
305,144,109
306,147,107
307,145,106
308,138,106
309,135,106
310,142,106
311,140,97
312,129,98
313,133,102
314,128,106
315,129,108
316,136,109
317,138,108
318,140,114
319,136,111
320,134,107
321,136,106
322,142,104
323,149,109
324,151,112
325,144,109
326,142,105
327,138,105
328,134,103
329,132,101
330,134,104
331,134,119
332,135,124
333,131,119
334,128,121
335,127,121
336,125,124
337,128,120
338,133,115
339,134,108
340,132,106
341,131,107
342,129,109
3,27,11,1,6
343,128,114
344,129,115
345,129,119
346,131,122
347,132,119
348,130,116
349,133,112
350,134,111
351,133,108
352,131,107
353,133,109
354,131,108
355,133,109
356,130,111
357,133,109
358,132,109
359,141,108
360,133,109
361,125,112
362,125,112
363,133,113
364,136,112
365,131,114
366,136,112
367,139,115
368,143,109
369,136,107
370,138,110
371,135,117
372,127,122
373,132,128
374,130,122
375,127,121
376,130,118
377,131,119
378,134,118
379,133,120
380,130,117
381,127,117
382,129,115
383,136,116
384,138,113
385,148,117
386,145,127
387,136,118
388,134,112
389,136,109
390,141,111
391,145,113
392,145,115
393,141,114
394,136,114
395,134,109
396,132,109
397,131,112
398,129,122
399,136,132
400,139,125
401,137,118
402,144,116
403,143,117
404,140,116
405,136,116
406,135,113
407,137,110
408,139,105
409,134,105
410,134,106
411,135,109
412,129,109
413,135,113
414,129,117
415,128,120
416,128,127
417,127,125
418,131,126
419,132,122
420,136,120
421,139,119
422,138,115
423,132,115
424,131,112
425,134,113
426,131,117
427,139,122
428,143,119
429,131,115
430,130,113
431,128,108
432,132,105
433,129,106
434,134,104
435,134,103
436,133,101
437,128,103
438,128,102
439,130,106
440,131,105
441,134,115
442,131,117
443,124,117
444,125,119
445,131,117
446,135,118
447,137,114
448,141,110
449,141,112
450,138,113
451,130,108
452,126,102
453,123,102
454,122,110
455,121,121
456,126,124
457,126,118
4,27,11,1,7
458,122,109
459,118,112
460,116,111
461,113,116
462,116,118
463,120,125
464,124,126
465,125,133
466,117,133
467,110,123
468,114,119
469,127,116
470,140,122
471,140,120
472,131,119
473,126,117
474,124,110
475,128,108
476,135,109
477,132,111
478,126,108
479,124,106
480,132,101
481,140,101
482,139,100
483,137,110
484,140,105
485,134,105
486,133,100
487,132,100
488,136,101
489,139,104
490,141,101
491,148,103
492,142,103
493,136,103
494,130,104
495,140,107
496,132,109
497,128,107
498,133,108
499,126,106
500,128,105
501,128,101
502,131,101
503,132,101
504,130,105
505,130,105
506,127,106
507,121,105
508,121,104
509,124,101
510,129,99
511,125,101
512,131,104
513,140,102
514,135,100
515,134,104
516,132,104
517,137,108
518,147,108
519,156,105
520,148,102
521,140,104
522,122,98
523,126,98
524,132,103
525,136,109
526,149,113
527,138,113
528,132,112
529,133,113
530,131,110
531,132,109
532,133,108
533,137,110
534,139,114
535,143,118
536,144,125
537,140,121
538,130,121
539,121,118
540,124,114
541,130,114
542,137,108
543,138,106
544,142,103
545,140,108
546,137,106
547,132,107
548,134,101
549,136,101
550,136,100
551,133,105
552,134,113
553,132,108
554,134,106
555,127,102
556,127,106
557,125,111
558,121,116
559,118,121
560,126,116
561,129,115
562,127,113
563,128,114
564,129,111
565,123,114
566,128,121
567,134,115
568,138,105
569,142,104
5,27,11,1,8
570,146,103
571,148,103
572,150,103
573,152,103
574,154,104
575,155,103
576,148,105
577,144,101
578,141,101
579,140,105
580,132,108
581,135,117
582,133,108
583,128,104
584,130,102
585,132,102
586,136,107
587,133,110
588,136,108
589,140,108
590,140,105
591,135,102
592,138,100
593,140,100
594,134,99
595,138,112
596,145,119
597,143,122
598,148,126
599,150,126
600,150,126
601,148,124
602,147,121
603,147,117
604,147,113
605,137,110
606,133,108
607,122,112
608,118,113
609,124,106
610,138,103
611,145,109
612,139,110
613,133,117
614,125,119
615,118,124
616,117,125
617,122,125
618,131,128
619,132,126
620,136,128
621,140,124
622,130,126
623,133,123
624,135,116
625,133,115
626,134,111
627,131,115
628,130,116
629,127,119
630,126,120
631,124,123
632,118,122
633,115,126
634,114,129
635,117,130
636,116,125
637,120,116
638,129,114
639,124,112
640,120,115
641,120,114
642,122,115
643,127,112
644,127,110
645,132,106
646,139,105
647,137,109
648,130,110
649,130,120
650,129,123
651,122,123
652,134,120
653,133,118
654,121,125
655,120,123
656,120,124
657,127,119
658,130,120
659,135,118
660,135,124
661,132,126
662,128,128
663,131,127
664,133,123
665,131,115
666,137,107
667,141,117
668,134,121
669,133,123
670,131,125
671,140,120
672,152,110
673,139,118
674,136,130
675,146,131
676,143,130
677,137,123
678,133,116
679,122,111
680,124,111
6,27,11,1,10
681,125,112
682,122,115
683,121,112
684,122,115
685,126,114
686,123,117
687,122,117
688,119,115
689,119,115
690,119,121
691,121,120
692,122,121
693,131,120
694,132,115
695,123,120
696,125,118
697,130,117
698,136,115
699,138,114
700,133,114
701,135,113
702,129,115
703,133,112
704,132,112
705,133,112
706,137,114
707,131,114
708,136,115
709,136,111
710,137,108
711,139,108
712,136,105
713,140,105
714,138,104
715,139,108
716,140,111
717,142,112
718,140,112
719,143,113
720,136,115
721,141,121
722,137,116
723,131,106
724,134,101
725,132,96
726,133,103
727,135,107
728,140,110
729,137,109
730,134,107
731,132,106
732,128,100
733,127,101
734,127,106
735,130,115
736,132,113
737,125,110
738,126,104
739,131,109
740,132,108
741,128,109
742,128,106
743,131,109
744,130,105
745,135,104
746,135,105
747,139,110
748,136,112
749,138,118
750,141,121
751,130,116
752,121,109
753,121,107
754,122,107
755,124,112
756,128,115
757,136,119
758,133,122
759,136,119
760,132,119
761,128,116
762,124,121
763,126,122
764,123,128
765,117,128
766,121,124
767,128,122
768,127,120
769,127,117
770,123,117
771,122,120
772,125,123
773,121,124
774,122,123
775,128,123
776,135,121
777,131,120
778,136,117
779,124,115
780,119,112
781,120,111
782,115,114
783,120,110
784,121,111
785,124,110
786,126,112
787,132,111
788,130,110
789,133,112
790,143,115
791,141,115
792,139,118
793,148,114
794,143,114
7,27,11,1,12
795,138,111
796,136,113
797,128,114
798,137,115
799,133,114
800,131,118
801,126,120
802,126,126
803,116,129
804,117,130
805,118,129
806,122,125
807,124,125
808,132,128
809,140,130
810,145,127
811,146,126
812,141,117
813,137,114
814,133,112
815,127,108
816,127,104
817,129,103
818,129,106
819,130,112
820,128,118
821,132,120
822,130,121
823,133,120
824,131,118
825,132,114
826,132,113
827,131,113
828,125,118
829,126,121
830,124,122
831,119,123
832,119,118
833,117,112
834,128,108
835,135,102
836,132,101
837,130,104
838,133,103
839,136,106
840,138,108
841,142,113
842,140,112
843,141,117
844,139,115
845,135,115
846,130,110
847,128,107
848,124,107
849,127,111
850,135,111
851,138,116
852,149,119
853,146,122
854,141,120
855,140,121
856,142,120
857,135,116
858,131,110
859,122,108
860,119,102
861,121,101
862,121,105
863,136,112
864,138,105
865,134,104
866,135,104
867,130,103
868,129,103
869,122,103
870,121,105
871,124,106
872,126,105
873,125,106
874,123,106
875,128,108
876,125,108
877,126,108
878,128,105
879,125,105
880,129,108
881,129,113
882,128,116
883,135,116
884,139,113
885,142,113
886,138,112
887,133,112
888,133,111
889,132,112
890,126,113
891,127,115
892,130,112
893,122,106
894,126,106
895,130,101
896,127,102
897,130,101
898,133,104
899,129,105
900,130,106
901,129,103
902,129,107
903,132,108
904,133,115
905,139,118
906,142,114
907,137,115
908,134,116
909,134,120
8,27,11,1,13
910,135,122
911,135,125
912,136,125
913,136,122
914,130,124
915,122,125
916,119,124
917,124,122
918,123,117
919,127,117
920,131,114
921,126,120
922,121,123
923,121,124
924,121,125
925,124,124
926,125,120
927,124,117
928,120,115
929,116,114
930,113,110
931,114,110
932,115,114
933,126,122
934,138,125
935,134,117
936,129,113
937,132,112
938,136,114
939,145,118
940,145,119
941,146,118
942,145,116
943,147,118
944,143,116
945,140,117
946,143,121
947,138,127
948,140,131
949,131,119
950,127,112
951,128,111
952,131,107
953,130,108
954,135,108
955,136,116
956,133,116
957,130,117
958,128,117
959,125,116
960,123,113
961,135,109
962,153,107
963,152,110
964,141,108
965,137,111
966,133,116
967,129,124
968,129,125
969,129,128
970,125,124
971,120,123
972,120,122
973,123,123
974,125,124
975,136,128
976,144,130
977,150,135
978,226,172
979,226,172
980,227,172
981,227,172
982,227,172
983,227,172
984,227,172
985,233,172
986,233,172
987,233,172
988,109,157
989,133,108
990,124,111
991,137,110
992,138,113
993,137,116
994,138,116
995,136,118
996,136,117
997,137,117
998,134,113
999,134,110
1000,138,109
1001,136,108
1002,141,108
1003,149,115
1004,156,119
1005,157,124
1006,156,119
1007,153,114
1008,146,108
1009,145,105
1010,143,110
1011,144,112
1012,147,112
1013,147,111
1014,141,110
1015,137,111
1016,132,108
1017,127,108
1018,132,105
1019,133,112
1020,127,121
9,27,11,1,16
1021,122,122
1022,123,121
1023,125,119
1024,131,118
1025,131,118
1026,126,116
1027,118,121
1028,118,122
1029,116,126
1030,126,123
1031,128,119
1032,130,108
1033,133,103
1034,134,108
1035,138,110
1036,138,115
1037,132,116
1038,131,114
1039,132,111
1040,142,109
1041,140,106
1042,131,105
1043,127,106
1044,131,104
1045,121,103
1046,117,101
1047,122,102
1048,131,100
1049,142,100
1050,146,105
1051,145,113
1052,147,114
1053,145,119
1054,143,117
1055,140,119
1056,136,118
1057,141,121
1058,152,122
1059,148,124
1060,153,119
1061,156,111
1062,146,108
1063,137,108
1064,131,109
1065,120,111
1066,114,112
1067,112,116
1068,119,117
1069,127,121
1070,134,120
1071,142,119
1072,146,112
1073,143,109
1074,142,108
1075,135,111
1076,124,111
1077,124,114
1078,124,113
1079,126,113
1080,127,109
1081,131,108
1082,136,107
1083,139,106
1084,142,104
1085,149,106
1086,152,112
1087,146,117
1088,142,124
1089,143,124
1090,147,115
1091,147,111
1092,144,112
1093,139,107
1094,136,107
1095,135,108
1096,137,107
1097,143,106
1098,145,109
1099,143,105
1100,141,105
1101,133,108
1102,131,118
1103,128,115
1104,124,116
1105,122,107
1106,121,107
1107,124,106
1108,126,110
1109,129,112
1110,132,114
1111,130,111
1112,133,112
1113,135,110
1114,142,111
1115,136,113
1116,136,110
1117,143,108
1118,141,108
1119,147,111
1120,144,111
1121,148,108
1122,149,104
1123,153,105
1124,150,105
1125,151,112
1126,149,118
1127,146,122
1128,137,121
1129,131,120
1130,129,120
1131,130,116
1132,128,113
1133,129,107
1134,128,100
10,27,11,1,17
1135,126,96
1136,123,100
1137,126,105
1138,124,114
1139,125,118
1140,131,125
1141,133,127
1142,136,134
1143,143,122
1144,145,117
1145,151,113
1146,142,115
1147,143,119
1148,145,124
1149,139,123
1150,138,121
1151,133,119
1152,137,117
1153,140,121
1154,144,117
1155,143,110
1156,146,108
1157,148,105
1158,143,105
1159,135,109
1160,135,115
1161,130,114
1162,131,114
1163,133,112
1164,134,117
1165,133,119
1166,127,117
1167,124,110
1168,128,115
1169,125,117
1170,122,120
1171,121,127
1172,121,127
1173,118,128
1174,120,125
1175,121,126
1176,119,123
1177,120,123
1178,117,118
1179,116,120
1180,119,119
1181,118,116
1182,122,112
1183,136,110
1184,142,109
1185,145,111
1186,136,111
1187,132,110
1188,126,112
1189,121,115
1190,116,117
1191,117,119
1192,125,119
1193,132,110
1194,137,107
1195,138,106
1196,146,111
1197,139,107
1198,133,108
1199,139,109
1200,141,110
1201,143,105
1202,136,103
1203,135,102
1204,132,102
1205,122,100
1206,124,100
1207,124,105
1208,125,108
1209,127,109
1210,138,116
1211,142,123
1212,138,127
1213,139,128
1214,140,126
1215,144,124
1216,147,118
1217,142,117
1218,139,116
1219,136,119
1220,139,117
1221,136,117
1222,130,118
1223,127,118
1224,125,116
1225,130,118
1226,140,123
1227,141,121
1228,141,121
1229,144,117
1230,146,109
1231,145,108
1232,141,105
1233,141,103
1234,142,99
1235,139,98
1236,134,93
1237,128,93
1238,131,99
1239,134,113
1240,139,119
1241,141,124
1242,142,124
1243,144,123
1244,144,121
1245,144,118
1246,140,116
11,27,11,1,18
1247,141,113
1248,145,108
1249,147,104
1250,146,104
1251,143,102
1252,144,104
1253,150,105
1254,145,103
1255,143,101
1256,141,101
1257,130,102
1258,125,104
1259,118,109
1260,118,116
1261,116,120
1262,115,123
1263,115,122
1264,123,124
1265,131,122
1266,127,121
1267,129,125
1268,124,123
1269,130,122
1270,134,120
1271,136,119
1272,139,118
1273,147,120
1274,145,122
1275,143,122
1276,137,118
1277,134,117
1278,135,112
1279,131,114
1280,137,115
1281,128,111
1282,118,111
1283,120,111
1284,123,112
1285,127,109
1286,135,112
1287,137,112
1288,144,112
1289,145,110
1290,135,120
1291,127,125
1292,121,135
1293,116,143
1294,117,136
1295,120,126
1296,124,117
1297,127,113
1298,129,113
1299,127,115
1300,126,117
1301,125,121
1302,129,121
1303,129,119
1304,128,117
1305,127,113
1306,132,115
1307,140,106
1308,140,101
1309,145,102
1310,142,103
1311,141,107
1312,140,110
1313,143,112
1314,145,112
1315,148,120
1316,146,126
1317,143,127
1318,142,126
1319,124,125
1320,117,125
1321,128,127
1322,136,126
1323,137,125
1324,143,122
1325,144,119
1326,143,115
1327,147,110
1328,135,108
1329,128,103
1330,124,103
1331,127,103
1332,130,103
1333,126,105
1334,121,109
1335,123,107
1336,123,106
1337,127,105
1338,125,105
1339,130,106
1340,128,108
1341,132,110
1342,127,107
1343,127,108
1344,126,108
1345,126,111
1346,129,107
1347,122,107
1348,128,105
1349,128,107
1350,129,108
1351,133,104
1352,132,102
1353,132,98
1354,127,99
1355,125,100
1356,116,108
1357,114,114
1358,113,122
1359,116,123
1360,120,123
1361,124,123
1362,134,119
12,27,11,1,20
1363,130,115
1364,118,118
1365,117,123
1366,114,128
1367,115,127
1368,120,125
1369,119,120
1370,124,117
1371,126,114
1372,130,113
1373,130,112
1374,135,114
1375,135,117
1376,136,121
1377,143,123
1378,139,120
1379,134,112
1380,131,106
1381,124,99
1382,126,97
1383,125,96
1384,130,96
1385,131,98
1386,135,99
1387,136,100
1388,145,102
1389,144,106
1390,146,112
1391,152,114
1392,147,107
1393,158,105
1394,160,106
1395,160,108
1396,154,109
1397,155,113
1398,150,116
1399,147,118
1400,148,123
1401,151,128
1402,144,124
1403,134,117
1404,129,118
1405,133,116
1406,137,112
1407,137,111
1408,138,114
1409,138,115
1410,143,118
1411,137,114
1412,141,115
1413,143,119
1414,146,119
1415,134,115
1416,132,113
1417,127,110
1418,125,109
1419,129,109
1420,138,112
1421,140,117
1422,144,122
1423,139,121
1424,136,121
1425,128,123
1426,131,119
1427,126,117
1428,127,113
1429,130,115
1430,134,115
1431,124,117
1432,125,120
1433,129,122
1434,135,118
1435,137,113
1436,137,111
1437,136,107
1438,142,103
1439,145,102
1440,139,104
1441,139,106
1442,137,109
1443,137,111
1444,135,112
1445,138,114
1446,120,113
1447,129,115
1448,132,113
1449,134,110
1450,137,109
1451,140,109
1452,143,106
1453,142,103
1454,141,104
1455,136,104
1456,131,110
1457,126,112
1458,124,116
1459,126,120
1460,129,127
1461,136,130
1462,133,121
1463,130,114
1464,129,111
1465,131,105
1466,132,99
1467,134,91
1468,135,90
1469,139,91
1470,138,97
1471,141,98
1472,138,102
1473,135,105
1474,130,110
13,27,11,1,21
1475,133,114
1476,130,113
1477,126,109
1478,126,104
1479,126,102
1480,127,101
1481,126,101
1482,127,102
1483,131,102
1484,134,104
1485,135,104
1486,141,105
1487,144,109
1488,135,115
1489,135,116
1490,131,115
1491,131,112
1492,130,114
1493,131,110
1494,133,109
1495,131,102
1496,130,103
1497,131,101
1498,130,102
1499,129,103
1500,135,107
1501,132,104
1502,118,105
1503,119,111
1504,121,108
1505,121,109
1506,124,108
1507,126,110
1508,136,111
1509,143,111
1510,152,109
1511,149,104
1512,147,99
1513,147,97
1514,142,101
1515,141,105
1516,132,112
1517,130,120
1518,132,119
1519,138,122
1520,140,125
1521,144,124
1522,144,125
1523,141,120
1524,136,118
1525,132,113
1526,125,112
1527,120,105
1528,120,105
1529,115,103
1530,114,103
1531,114,111
1532,126,115
1533,131,113
1534,137,112
1535,138,113
1536,140,117
1537,137,120
1538,132,124
1539,128,123
1540,127,124
1541,128,124
1542,126,121
1543,128,116
1544,133,120
1545,123,124
1546,119,127
1547,126,122
1548,129,119
1549,129,117
1550,126,116
1551,126,114
1552,131,107
1553,130,105
1554,131,105
1555,131,107
1556,130,109
1557,124,109
1558,125,111
1559,122,114
1560,127,114
1561,138,123
1562,137,123
1563,137,119
1564,137,115
1565,136,115
1566,134,118
1567,132,121
1568,130,121
1569,126,121
1570,121,124
1571,116,125
1572,125,124
1573,129,117
1574,134,109
1575,137,106
1576,133,104
1577,130,100
1578,125,100
1579,123,103
1580,121,107
